;$FILEVERSION=1.1
;$STARTTIME=45822.7925831713
;
;   Start time: 14/06/2025 19:01:19.186.0
;   Generated by PCAN-View v5.3.0.942
;
;   Message Number
;   |         Time Offset (ms)
;   |         |        Type
;   |         |        |        ID (hex)
;   |         |        |        |     Data Length
;   |         |        |        |     |   Data Bytes (hex) ...
;   |         |        |        |     |   |
;---+--   ----+----  --+--  ----+---  +  -+ -- -- -- -- -- -- --
  3729)      5818.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  3730)      5818.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  3731)      5819.3  Rx     1819F401  8  92 08 91 08 93 08 93 08 
  3732)      5819.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  3733)      5820.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  3734)      5820.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  3735)      5821.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  3736)      5822.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  3737)      5822.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  3738)      5823.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  3739)      5823.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  3740)      5824.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  3741)      5825.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  3742)      5825.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  3743)      5826.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  3744)      5826.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  3745)      5859.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  3746)      5859.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  3747)      5860.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  3748)      5860.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  3749)      5861.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  3750)      5862.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  3751)      5862.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  3752)      5863.2  Rx     1807F401  8  00 01 60 A8 02 A0 82 00 
  3753)      5863.7  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  3754)      5864.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  3755)      5864.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  3756)      5865.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  3757)      5866.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  3758)      5866.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  3759)      5867.1  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  3760)      5867.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  3761)      5868.1  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  3762)      5868.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  3763)      5869.2  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  3764)      5869.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  3765)      5870.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  3766)      5870.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  3767)      5871.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  3768)      5872.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  3769)      5872.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  3770)      5873.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  3771)      5873.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  3772)      5874.4  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  3773)      5875.0  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  3774)      5875.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  3775)      5876.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  3776)      5876.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  3777)      5909.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  3778)      5909.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  3779)      5910.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  3780)      5910.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  3781)      5911.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  3782)      5912.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  3783)      5912.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  3784)      5913.2  Rx     1807F401  8  00 01 60 A8 02 A0 82 00 
  3785)      5913.7  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  3786)      5914.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  3787)      5914.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  3788)      5915.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  3789)      5916.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  3790)      5916.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  3791)      5917.1  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  3792)      5917.6  Rx     1816F401  8  95 08 90 08 91 08 8B 08 
  3793)      5918.1  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  3794)      5918.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  3795)      5919.2  Rx     1819F401  8  92 08 91 08 93 08 93 08 
  3796)      5919.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  3797)      5920.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  3798)      5920.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  3799)      5921.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  3800)      5922.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  3801)      5922.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  3802)      5923.2  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  3803)      5923.8  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  3804)      5924.4  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  3805)      5925.0  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  3806)      5925.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  3807)      5926.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  3808)      5926.7  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  3809)      5959.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  3810)      5959.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  3811)      5960.3  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  3812)      5960.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  3813)      5961.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  3814)      5962.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  3815)      5962.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  3816)      5963.2  Rx     1807F401  8  00 01 60 A8 02 A0 82 00 
  3817)      5963.7  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  3818)      5964.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  3819)      5964.8  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  3820)      5965.4  Rx     1812F401  8  93 08 98 08 86 08 90 08 
  3821)      5966.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  3822)      5966.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  3823)      5967.1  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  3824)      5967.6  Rx     1816F401  8  95 08 90 08 91 08 8B 08 
  3825)      5968.1  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  3826)      5968.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  3827)      5969.2  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  3828)      5969.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  3829)      5970.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  3830)      5970.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  3831)      5971.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  3832)      5972.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  3833)      5972.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  3834)      5973.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  3835)      5973.8  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  3836)      5974.4  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  3837)      5975.0  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  3838)      5975.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  3839)      5976.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  3840)      5976.7  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  3841)      6009.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  3842)      6009.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  3843)      6010.3  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  3844)      6010.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  3845)      6011.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  3846)      6012.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  3847)      6012.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  3848)      6013.2  Rx     1807F401  8  00 01 60 A8 02 A0 80 00 
  3849)      6013.7  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  3850)      6014.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  3851)      6014.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  3852)      6015.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  3853)      6016.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  3854)      6016.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  3855)      6017.1  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  3856)      6017.6  Rx     1816F401  8  95 08 90 08 91 08 8B 08 
  3857)      6018.1  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  3858)      6018.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  3859)      6019.2  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  3860)      6019.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  3861)      6020.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  3862)      6020.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  3863)      6021.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  3864)      6022.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  3865)      6022.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  3866)      6023.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  3867)      6023.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  3868)      6024.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  3869)      6025.0  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  3870)      6025.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  3871)      6026.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  3872)      6026.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  3873)      6059.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  3874)      6059.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  3875)      6060.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  3876)      6060.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  3877)      6061.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  3878)      6062.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  3879)      6062.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  3880)      6063.2  Rx     1807F401  8  00 01 60 A8 02 A0 80 00 
  3881)      6063.7  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  3882)      6064.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  3883)      6064.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  3884)      6065.5  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  3885)      6066.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  3886)      6066.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  3887)      6067.1  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  3888)      6067.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  3889)      6068.1  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  3890)      6068.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  3891)      6069.2  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  3892)      6069.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  3893)      6070.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  3894)      6070.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  3895)      6071.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  3896)      6072.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  3897)      6072.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  3898)      6073.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  3899)      6073.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  3900)      6074.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  3901)      6075.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  3902)      6075.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  3903)      6076.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  3904)      6076.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  3905)      6109.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  3906)      6109.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  3907)      6110.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  3908)      6110.9  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  3909)      6111.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  3910)      6112.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  3911)      6112.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  3912)      6113.2  Rx     1807F401  8  00 01 60 A8 02 A0 80 00 
  3913)      6113.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  3914)      6114.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  3915)      6114.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  3916)      6115.5  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  3917)      6116.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  3918)      6116.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  3919)      6117.1  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  3920)      6117.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  3921)      6118.1  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  3922)      6118.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  3923)      6119.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  3924)      6119.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  3925)      6120.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  3926)      6121.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  3927)      6121.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  3928)      6122.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  3929)      6122.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  3930)      6123.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  3931)      6123.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  3932)      6124.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  3933)      6125.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  3934)      6125.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  3935)      6126.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  3936)      6126.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  3937)      6159.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  3938)      6159.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  3939)      6160.3  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  3940)      6160.9  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  3941)      6161.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  3942)      6162.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  3943)      6162.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  3944)      6163.2  Rx     1807F401  8  00 01 60 A8 02 A0 80 00 
  3945)      6163.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  3946)      6164.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  3947)      6164.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  3948)      6165.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  3949)      6166.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  3950)      6166.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  3951)      6167.1  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  3952)      6167.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  3953)      6168.1  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  3954)      6168.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  3955)      6169.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  3956)      6169.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  3957)      6170.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  3958)      6170.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  3959)      6171.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  3960)      6172.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  3961)      6172.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  3962)      6173.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  3963)      6173.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  3964)      6174.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  3965)      6175.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  3966)      6175.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  3967)      6176.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  3968)      6176.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  3969)      6209.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  3970)      6209.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  3971)      6210.3  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  3972)      6210.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  3973)      6211.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  3974)      6212.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  3975)      6212.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  3976)      6213.2  Rx     1807F401  8  00 01 60 A8 02 A0 80 00 
  3977)      6213.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  3978)      6214.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  3979)      6214.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  3980)      6215.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  3981)      6216.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  3982)      6216.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  3983)      6217.1  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  3984)      6217.6  Rx     1816F401  8  95 08 90 08 91 08 8B 08 
  3985)      6218.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  3986)      6218.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  3987)      6219.2  Rx     1819F401  8  92 08 91 08 93 08 93 08 
  3988)      6219.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  3989)      6220.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  3990)      6220.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  3991)      6221.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  3992)      6222.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  3993)      6222.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  3994)      6223.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  3995)      6223.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  3996)      6224.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  3997)      6225.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  3998)      6225.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  3999)      6226.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4000)      6226.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4001)      6259.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4002)      6259.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4003)      6260.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  4004)      6260.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  4005)      6261.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4006)      6262.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  4007)      6262.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4008)      6263.2  Rx     1807F401  8  00 01 60 A8 02 A0 80 00 
  4009)      6263.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4010)      6264.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4011)      6264.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4012)      6265.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  4013)      6266.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4014)      6266.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  4015)      6267.1  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  4016)      6267.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4017)      6268.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  4018)      6268.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  4019)      6269.2  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  4020)      6269.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4021)      6270.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  4022)      6270.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4023)      6271.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4024)      6272.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4025)      6272.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4026)      6273.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  4027)      6273.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  4028)      6274.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  4029)      6275.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  4030)      6275.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  4031)      6276.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4032)      6276.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4033)      6309.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4034)      6309.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4035)      6310.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  4036)      6310.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  4037)      6311.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4038)      6312.1  Rx     1805F401  8  0C 93 08 06 8D 08 01 00 
  4039)      6312.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4040)      6313.2  Rx     1807F401  8  00 01 60 A8 02 A0 80 00 
  4041)      6313.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4042)      6314.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4043)      6314.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4044)      6315.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  4045)      6316.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4046)      6316.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  4047)      6317.1  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  4048)      6317.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4049)      6318.2  Rx     1817F401  8  8D 08 91 08 8D 08 92 08 
  4050)      6318.7  Rx     1818F401  8  90 08 93 08 8F 08 92 08 
  4051)      6319.2  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  4052)      6319.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4053)      6320.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  4054)      6320.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4055)      6321.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4056)      6322.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4057)      6322.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4058)      6323.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  4059)      6323.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  4060)      6324.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  4061)      6325.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  4062)      6325.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  4063)      6326.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4064)      6326.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4065)      6359.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4066)      6359.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4067)      6360.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  4068)      6360.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  4069)      6361.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4070)      6362.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  4071)      6362.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4072)      6363.2  Rx     1807F401  8  00 01 60 A8 02 A0 82 00 
  4073)      6363.7  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4074)      6364.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4075)      6364.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4076)      6365.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  4077)      6366.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4078)      6366.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
